time,in_play,reset,audio_rms,hf_ratio,flow
798.8,False,False,1.0,1.0,0.3379852459226768
798.9,False,False,1.0,0.22001837,0.42170548008868086
799.0,False,False,1.0,0.013915732,0.33423896386459123
799.1,False,False,1.0,0.26659343,0.35034815763199817
799.2,False,False,0.7819021,0.0027541881,0.28245517741949233
799.3,False,False,0.6313078,0.03699116,0.2987081039699518
799.4,False,False,0.65651476,0.18074277,0.3165190799376908
799.5,False,False,0.85350496,0.20462957,0.34133456564525516
799.6,False,False,0.8849428,0.00041343336,0.35889237181363576
799.7,False,False,0.98408604,0.15122509,0.31986789867959414
799.8,False,False,0.975546,0.13145383,0.37379155926739543
799.9,False,False,0.84001064,0.673736,0.3167643806306818
800.0,False,False,1.0,0.114395596,0.35620494604539377
800.1,False,False,1.0,1.0,0.4322189347360168
800.2,False,False,1.0,1.0,0.45713074690813743
800.3,False,False,0.96535975,0.7681106,0.530264888709524
800.4,False,False,0.6231731,1.0,0.7545259181922878
800.5,False,False,0.35844415,0.1611842,1.0700384996778234
800.6,False,False,0.4237398,0.3273739,1.5489466748160776
800.7,False,False,0.46987095,0.20706505,2.067352669127149
800.8,True,False,0.55495113,0.0,2.6218862095569633
800.9,True,False,0.66782075,0.008303693,3.32823756390596
801.0,True,False,0.7372699,0.13913763,3.8968144964279894
801.1,True,False,0.75138587,1.0,4.492608186913509
801.2,True,False,0.6906016,1.0,5.047878342489626
801.3,True,False,0.5786201,0.0028236115,5.328784780439294
801.4,True,False,0.47568035,0.0,5.615873601503094
801.5,True,False,0.4208124,0.0014060626,5.638005223641631
801.6,True,False,0.40241838,0.45926747,5.6674041007063245
801.7,True,False,0.41872412,0.6011777,5.483767699891166
801.8,True,False,0.4720029,0.9626925,4.826424363464133
801.9,True,False,0.54776525,0.07488264,4.053436797771954
802.0,True,False,0.6491614,0.092259124,3.1805348632901262
802.1,True,False,0.6663175,0.017804695,2.2088516802052585
802.2,True,False,0.68924576,0.03673133,1.0166288431397272
802.3,True,False,0.69274414,0.007473642,0.5748212023105062
802.4,True,False,0.67836124,0.042410437,1.4824366009177454
802.5,True,False,0.7233081,0.055739373,2.373269941310668
802.6,True,False,0.7113327,0.031529944,3.196656638084646
802.7,True,False,0.75268894,0.11200308,3.8906473363973397
802.8,True,False,0.7587313,0.091457784,4.48452638693883
802.9,True,False,0.808409,0.0904812,4.877831756106563
803.0,True,False,0.89590204,0.00016250671,5.005329244364837
803.1,True,False,0.91694486,0.03748944,4.974786809721398
803.2,True,False,0.98535067,0.2752653,5.059150055245614
803.3,True,False,1.0,0.0,5.028120981559643
803.4,True,False,1.0,0.022567643,5.00575613976659
803.5,True,False,1.0,0.14168008,4.715267567073233
803.6,True,False,0.95745534,0.038690947,4.5495220830901495
803.7,True,False,0.88090146,0.036521636,4.296983676986422
803.8,True,False,0.8847751,0.0,4.017383171916471
803.9,True,False,0.86809576,0.014537679,3.6011182416353478
804.0,True,False,0.873538,0.08206676,3.3967312025838106
804.1,True,False,0.83637047,0.14813885,2.907591689865919
804.2,True,False,0.7838975,0.3187747,2.503536185896005
804.3,True,False,0.7750491,0.0044099484,2.2707376344845147
804.4,True,False,0.78271246,0.021077272,1.768812015611779
804.5,True,False,0.84288865,0.021446237,1.4197798209865502
804.6,True,False,0.848338,0.11091384,1.119853191155327
804.7,True,False,0.8697979,0.037833106,0.8707144903175175
804.8,False,False,0.85580856,0.15332723,0.6625827878746067
804.9,False,False,0.8725684,0.16688569,0.5946808671352467
805.0,False,False,0.91963696,0.5384569,0.5984121971976464
805.1,False,False,0.9456579,0.43460166,0.6325442301057121
805.2,False,False,1.0,0.39023024,0.639265468767294
805.3,False,False,1.0,0.25193447,0.6164163857192849
805.4,False,False,1.0,0.16970651,0.5279717475822497
805.5,False,False,1.0,0.32114533,0.566521897211721
805.6,False,False,1.0,0.08494537,0.5849979315772926
805.7,False,False,1.0,0.018925652,0.4868938455584351
805.8,False,False,0.978099,0.0024753667,0.39174969058912085
805.9,False,False,0.8969732,0.23649147,0.3423252640173985
806.0,False,False,0.8524216,0.5325036,0.39249707494988983
806.1,False,False,0.9397252,1.0,0.4267728490060126
806.2,False,False,1.0,0.6642752,0.3326298461262981
806.3,False,False,1.0,1.0,0.3329935956149539
806.4,False,False,1.0,1.0,0.3618152883647247
806.5,False,False,1.0,0.50439364,0.3027635578418338
806.6,False,False,1.0,0.6546113,0.33558150234634926
806.7,False,False,1.0,1.0,0.3903814077725028
806.8,False,False,1.0,0.7810113,0.43592284121810176
806.9,False,False,1.0,0.7757441,0.47555406814762335
807.0,False,False,1.0,1.0,0.5703171632707524
807.1,False,False,1.0,0.9263798,0.5580899228548838
807.2,True,False,1.0,1.0,0.6505425146558406
807.3,True,False,1.0,0.6083042,0.776251344212017
807.4,True,False,1.0,0.24996957,0.5356639875959773
807.5,True,False,1.0,0.13384527,0.7235623579088293
807.6,True,False,1.0,0.23299891,0.6088842903198834
807.7,True,False,1.0,0.04584215,0.5506416997764092
807.8,True,False,1.0,0.3731304,0.6000393596904732
807.9,False,False,1.0,1.0,0.552800944014214
808.0,False,False,1.0,0.22924681,0.6209083550797301
808.1,False,False,1.0,1.0,0.49388622297914103
808.2,False,False,1.0,1.0,0.39075685219784706
808.3,False,False,1.0,0.776858,0.3214246988484423
808.4,False,False,1.0,0.24619502,0.38579375676283023
808.5,False,False,1.0,1.0,0.3670193791677057
808.6,False,False,1.0,1.0,0.3964903731361199
808.7,False,False,1.0,1.0,0.38601516832130217
808.8,False,False,1.0,1.0,0.46228073412919773
808.9,False,False,1.0,0.4208167,0.35186595327805165
809.0,False,False,0.9269692,0.17719407,0.34420568486685854
809.1,False,False,0.8964408,0.23486477,0.37373225262763754
809.2,False,False,0.8770294,0.48600823,0.400134335363121
809.3,False,False,0.8299782,0.19325943,0.3319777263088331
809.4,False,False,0.8706894,0.16243337,0.38971911923937747
809.5,False,False,0.8260215,0.089949846,0.4871727270578328
809.6,False,False,0.82241464,0.1761641,0.4948004372151763
809.7,False,False,0.83629024,0.04824452,0.4812129675868901
809.8,False,False,0.83183604,0.040253825,0.5923782629682948
809.9,False,False,0.8755517,0.09759784,0.5978913731470403
810.0,False,False,0.90105826,0.1982949,0.5634991128025941
810.1,False,False,0.93816775,0.12706117,0.6354402885605319
810.2,False,False,0.9483351,0.0837009,0.5820377305917297
810.3,False,False,0.9352953,0.07690758,0.6891872439722124
810.4,False,False,0.95511293,0.08486959,0.6374153830481101
810.5,False,False,0.9417991,0.0442357,0.6738488665880585
810.6,False,False,0.9062975,0.08801649,0.7226916702318097
810.7,False,False,0.8382632,0.08971298,0.6956277181430331
810.8,False,False,0.7309624,0.061098125,0.6078087653509708
810.9,False,False,0.74915045,0.123462625,0.5052238493962751
811.0,False,False,0.9143344,0.24067052,0.5577212033916283
811.1,False,False,0.9196923,0.060794607,0.5095148838781218
811.2,False,False,0.9205296,0.10541775,0.4853960381651894
811.3,False,False,0.8439114,0.055235945,0.5479450172355078
811.4,False,False,0.63858825,0.121192716,0.3769082308600749
811.5,False,False,0.6475709,0.24568135,0.38797978204183237
811.6,False,False,0.68529624,0.2538415,0.4663139122441526
811.7,False,False,0.6987474,0.10107698,0.5003383460777608
811.8,False,False,0.69463015,0.009136472,0.480080377124565
811.9,False,False,0.68183947,0.088657685,0.5042565219721001
812.0,False,False,0.6958776,0.12368437,0.5211366203279368
812.1,False,False,0.6674302,0.0,0.5570863737785106
812.2,False,False,0.6008837,0.0,0.5122288433997507
812.3,False,False,0.561937,0.16671859,0.46205052403881175
812.4,False,False,0.50397533,0.09870911,0.5686218581195841
812.5,False,False,0.53744864,0.047005653,0.6400174121135195
812.6,False,False,0.6070709,0.10426967,0.682400129324584
812.7,False,False,0.62245977,0.020124778,0.7066736134651185
812.8,False,False,0.6400197,0.0,0.6982269318277591
812.9,False,False,0.62469244,0.00045591753,0.8110143674312581
813.0,False,False,0.57661074,0.07997345,1.2924996288160375
813.1,False,False,0.61718357,0.14127538,1.6557811177577624
813.2,True,False,0.6338491,0.122896746,2.173406441466949
813.3,True,False,0.6497091,0.03440948,2.4486592901293363
813.4,True,False,0.6919048,0.017343812,2.775053677396118
813.5,True,False,0.6181484,0.0,2.9407860606577882
813.6,True,False,0.55623174,0.0,3.154588690320181
813.7,True,False,0.46483138,0.39053327,3.361461604061781
813.8,True,False,0.36488563,0.28996,3.318906704915599
813.9,True,False,0.40689564,0.07346531,3.187157219469094
814.0,True,False,0.42190385,0.04933284,3.056988092336835
814.1,True,False,0.4563418,0.0,2.7673724533773525
814.2,True,False,0.46789807,0.0,2.3809472854496487
814.3,True,False,0.4407834,0.03577275,1.9493722404291334
814.4,False,False,0.47246367,0.0,1.6690893492714023
814.5,False,False,0.49204063,0.0,1.1710148558201945
814.6,False,False,0.5062018,0.10081448,0.9651819730857216
814.7,False,False,0.5180595,1.0,0.6870442549600684
814.8,False,False,0.497227,0.11468814,0.47512676030396994
814.9,False,False,0.44877547,0.7208541,0.3122832469644384
815.0,False,False,0.40150955,0.054702584,0.31067025892878913
815.1,False,False,0.36749548,0.0,0.39527826558624196
815.2,False,False,0.42509332,0.0554981,0.3985383480058097
815.3,False,False,0.39473215,0.07703211,0.4135160021294796
815.4,False,False,0.4496278,0.019069893,0.5885307991921901
815.5,False,False,0.5046218,0.043677498,0.7591136806811856
815.6,False,False,0.5141465,0.6438909,0.9838048809694512
815.7,False,False,0.6443109,0.15362895,1.1769202106062349
815.8,True,False,0.66980225,0.047291502,1.4540436187748171
815.9,True,False,0.63778055,0.031282034,1.8633186000431623
816.0,True,False,0.61781114,0.11753815,4.441234693700053
816.1,True,False,0.5941634,0.0049428744,4.436179404509965
816.2,True,False,0.59672695,0.22063066,4.554696054369193
816.3,True,False,0.5860746,0.010182623,4.645076934675351
816.4,True,False,0.49299538,0.11020982,4.660690728885832
816.5,True,False,0.38515708,0.044822644,4.635702477067182
816.6,True,False,0.2662727,0.06577829,4.62953682249543
816.7,True,False,0.24766609,0.0,4.673193371507001
816.8,True,False,0.30541986,0.015824348,4.654948458710991
816.9,True,False,0.43783873,0.0018123855,4.65771102217908
817.0,True,False,0.5693686,0.061783608,2.3692419901525783
817.1,True,False,0.6459063,0.0,0.6019093554857666
817.2,True,False,0.70582277,0.084224045,0.7769508204384528
817.3,True,False,0.74642575,0.06600534,1.1131512771425947
817.4,True,False,0.83634526,0.006580674,1.503100455780678
817.5,True,False,0.85725427,0.03872002,2.068176503851629
817.6,True,False,0.8212323,0.0,2.36699504533125
817.7,True,False,0.7361599,0.13039264,2.4959133453625224
817.8,True,False,0.6021899,0.0,2.7576318393262946
817.9,True,False,0.5151472,0.025930122,2.981694192892086
818.0,True,False,0.49164602,0.16038753,2.993423060094797
818.1,True,False,0.4805311,0.09511685,2.8441149878687324
818.2,True,False,0.46356624,0.2133401,2.7023501975036215
818.3,True,False,0.48326358,0.2531233,2.3776033548036617
818.4,True,False,0.51750594,0.0,2.137646056024896
818.5,True,False,0.5369436,0.28528258,1.703920998832091
818.6,False,False,0.5781635,0.08585421,1.4234024009745962
818.7,False,False,0.6282329,0.6790576,1.2703111675589616
818.8,False,False,0.61046743,1.0,1.0724089762171314
818.9,False,False,0.6313976,0.11307015,1.2050586942204338
819.0,False,False,0.59292185,0.060104635,1.2306415603202534
819.1,False,False,0.57295585,0.2519373,1.4193291809161146
819.2,True,False,0.58255976,0.08688705,1.8197518194860904
819.3,True,False,0.5485629,0.0,2.25909887036821
819.4,True,False,0.50825393,0.25956264,3.2090615276984904
819.5,True,False,0.4436853,0.42779908,4.088031945129896
819.6,True,False,0.43871158,0.057624567,5.159675903879173
819.7,True,False,0.4056125,0.41616425,5.66361452699284
819.8,True,False,0.42906442,1.0,4.795383125760015
819.9,True,False,0.5299106,0.016245183,3.5657170562209988
820.0,True,False,0.48335567,0.33700788,3.003526580087002
820.1,True,False,0.6292303,0.0,2.654324155854639
820.2,True,False,0.6621502,0.22723344,2.661644377813927
820.3,True,False,0.55323535,0.0,2.696703429448034
820.4,True,False,0.5658494,0.12634899,2.5883949299861215
820.5,True,False,0.44206342,0.22337806,2.5708401962561447
820.6,True,False,0.41888297,0.098696776,2.546579598451818
820.7,True,False,0.4783943,0.12279018,2.5597761779266746
820.8,True,False,0.5628239,0.94862187,2.4436628012976427
820.9,True,False,0.5828469,0.18536213,2.4131680985019477
821.0,True,False,0.65161055,0.29581225,2.491881568678744
821.1,True,False,0.6157479,0.23487416,2.519561250662546
821.2,True,False,0.65193313,0.18891689,2.4734584861289908
821.3,True,False,0.719114,0.17961366,2.5434132665597518
821.4,True,False,0.6083597,0.48295644,2.5078844702183067
821.5,True,False,0.6887225,0.0,2.5291208036982455
821.6,True,False,0.5593461,0.61102325,2.6119993301816513
821.7,True,False,0.4747131,0.0,2.834884959226835
821.8,True,False,0.4341112,0.04818968,3.246733458576222
821.9,True,False,0.27959833,0.32139257,3.856027915962367
822.0,True,False,0.28289458,0.01133623,5.018244734583828
822.1,True,False,0.16765569,0.060681056,5.404077822848387
822.2,True,False,0.29899353,0.035898484,5.588668972177362
822.3,True,False,0.3503298,0.25009218,5.5741131106245225
822.4,True,False,0.3733446,0.20297125,5.751020314290345
822.5,True,False,0.42646042,0.30711567,5.291998633687007
822.6,True,False,0.4552706,0.59627604,4.176996310022852
822.7,True,False,0.47837818,0.19413178,3.118641094501234
822.8,True,False,0.43740764,0.2738094,2.6779917307101897
822.9,True,False,0.36172497,0.012451136,2.528299530657995
823.0,False,False,0.19661532,0.28652683,2.458398325611867
823.1,False,False,0.1028502,0.13346316,2.418650242065342
823.2,False,False,0.11550469,0.23390679,2.491042767018196
823.3,False,False,0.14901905,0.2914595,2.4460131461302974
823.4,False,False,0.17576511,0.4266998,2.4603974920741187
823.5,False,False,0.16716672,0.83361846,2.4833168697655505
823.6,False,False,0.14458914,0.3813005,2.501395254836756
823.7,False,False,0.09966907,0.42186946,2.5346831540809878
823.8,False,False,0.069636226,0.12781209,2.53828469904475
823.9,False,False,0.05359571,0.021170167,2.768269470216145
824.0,False,False,0.052554127,0.0,2.905831312725818
824.1,True,False,0.053098086,0.024050461,3.1129131785522435
824.2,True,False,0.0579073,0.0,3.8945536201294484
824.3,True,False,0.047664795,0.06360062,4.7683894783511676
824.4,True,False,0.028796187,0.005098544,5.180291995357765
824.5,True,False,0.00852367,0.0026213438,5.345095126278391
824.6,True,False,0.002698877,0.0,5.310321616745312
824.7,True,False,0.0,0.01980324,5.287559706238
824.8,True,False,0.08413739,1.0,5.13549501724588
824.9,True,False,0.14072675,0.15805529,4.585806527035207
825.0,True,False,0.16009608,1.0,4.9893958691972475
825.1,True,False,0.21445659,0.20387939,4.909635260058038
825.2,True,False,0.35314056,0.1655701,5.275805122966761
825.3,True,False,0.43255067,0.17495322,5.774214646793512
825.4,True,False,0.43383467,0.069627754,5.663952790778439
825.5,True,False,0.39917228,0.09009737,4.953529591287195
825.6,True,False,0.38268566,0.31562865,4.20978610165606
825.7,True,False,0.31985295,0.89757746,3.5674952852436257
825.8,True,False,0.5516567,0.50910115,2.905415233717819
825.9,True,False,0.65088207,0.075945936,2.3615916713678518
826.0,True,False,0.5750225,0.3253536,2.114336848763838
826.1,True,False,0.5447159,1.0,2.0286643651914296
826.2,False,False,0.36777592,0.07842812,1.8274944851083461
826.3,False,False,0.29059172,1.0,1.9738560390235746
826.4,False,False,0.23188098,0.47117242,2.165339006147273
826.5,False,False,0.22795658,1.0,2.6052305014089265
826.6,False,False,0.12538397,0.003939122,3.068562780961603
826.7,False,False,0.016148435,0.0,3.4602961883098198
826.8,True,False,0.034290336,0.092162505,3.548659887501407
826.9,True,False,0.06681638,0.11851927,3.6960516338307468
827.0,True,False,0.11933604,0.0,3.766595012817352
827.1,True,False,0.1605264,0.024482459,3.7098005065512027
827.2,True,False,0.16853228,0.10026191,3.4696882563757683
827.3,True,False,0.17188422,0.70352656,3.475510444801446
827.4,True,False,0.14680742,0.159307,3.072044989493361
827.5,False,False,0.14341386,0.28011844,2.7131257509444486
827.6,False,False,0.16776893,0.32441324,2.344276063280108
827.7,False,False,0.13351163,0.015986724,1.8630011561914472
827.8,False,False,0.11179195,0.0,1.508464219989637
827.9,False,False,0.114831805,0.0080546485,1.5068868313015897
828.0,False,False,0.090551786,0.0,1.3014010086297194
828.1,False,False,0.079267554,0.008423234,1.0803822976475166
828.2,False,False,0.07461381,0.027139911,0.9605624799665674
828.3,False,False,0.02401858,0.024483709,0.8860047849765101
828.4,False,False,0.011678501,0.0,1.0362478507305575
828.5,False,False,0.045678046,0.6401621,0.881126676658333
828.6,False,False,0.11687645,0.061084114,0.9393726973217617
828.7,False,False,0.26820165,0.28705028,0.9476592423347272
828.8,False,False,0.26402935,0.026140349,0.8966187594775429
828.9,False,False,0.2594946,0.105632275,0.763143201212071
829.0,False,False,0.28475818,0.09202714,1.1916569913372652
829.1,False,False,0.15206793,0.06289743,1.2382679937349221
829.2,False,False,0.15218747,0.105030455,1.6095988461715502
829.3,False,False,0.14547767,0.03853898,2.334070918625974
829.4,False,False,0.08600113,0.06675831,3.1107321169713167
829.5,True,False,0.18900472,0.104229905,4.133436502350379
829.6,True,False,0.3204384,0.0784484,5.295826485514621
829.7,True,False,0.51477635,0.16440418,4.289616366475425
829.8,True,False,0.6659306,0.22205216,2.7952942519141257
829.9,True,False,0.75784874,0.27448905,2.6307765707259545
830.0,True,False,0.7502744,0.18352503,2.5198000855981566
830.1,True,False,0.6646411,0.23328632,2.428252461568061
830.2,True,False,0.49926293,0.07468341,2.4396827189664463
830.3,True,False,0.38508242,0.10032005,2.3749953573073275
830.4,True,False,0.523467,0.03360321,2.4020847416380327
830.5,True,False,0.8927204,0.6909511,2.4472904313186308
830.6,True,False,1.0,1.0,2.467209655646822
830.7,True,False,1.0,0.5092743,2.4774080327024506
830.8,True,False,1.0,0.0005918853,2.465685724823605
830.9,True,False,1.0,0.32029673,2.545020011097503
831.0,True,False,1.0,0.99835604,2.4785290956369774
831.1,True,False,1.0,0.28313765,2.4727111912984037
831.2,True,False,1.0,0.11175219,2.4865398430467405
831.3,True,False,1.0,0.32878882,2.502185274874348
831.4,True,False,1.0,0.66502887,2.5182328929235505
831.5,True,False,0.9133311,0.032216907,2.6699091269935145
831.6,True,False,0.5145731,0.062062625,2.7462193679864706
831.7,True,False,0.26254153,0.19573578,2.918695242635793
831.8,True,False,0.22794172,0.11347143,3.136005804733095
831.9,True,False,0.27888757,0.40540084,3.285338579039552
832.0,True,False,0.24490926,0.40289137,3.3208882278536302
832.1,True,False,0.30826256,0.17806211,3.289597713674614
832.2,True,False,0.6369768,0.3774484,3.295688251101608
832.3,True,False,0.90395004,0.24720456,3.2876201365452027
832.4,True,False,1.0,0.099667355,3.3919619035718136
832.5,True,False,1.0,0.23268762,5.100560784450364
832.6,True,False,1.0,0.225126,5.284587031004392
832.7,True,False,1.0,1.0,4.748804821467152
832.8,True,False,1.0,0.80669594,3.861658512175553
832.9,True,False,1.0,0.06757055,3.2676807186513894
833.0,True,False,1.0,0.12728052,2.7323241178678943
833.1,True,False,1.0,0.12334621,2.3761608116768413
833.2,True,False,1.0,1.0,2.191098353128346
833.3,True,False,0.86038476,0.2564817,2.174837249648445
833.4,True,False,1.0,0.5501753,2.255769936591369
833.5,True,False,1.0,0.2015621,2.518276451051025
833.6,True,False,1.0,0.08295491,2.7287883359778897
833.7,True,False,1.0,0.5248855,3.0829585620169477
833.8,True,False,1.0,0.7933871,3.404410059316733
833.9,True,False,1.0,1.0,3.9160163114592867
834.0,True,False,1.0,1.0,4.186535633383495
834.1,True,False,1.0,0.5301423,4.5460732447331
834.2,True,False,1.0,1.0,4.99977121262319
834.3,True,False,1.0,1.0,5.255007166096847
834.4,True,False,1.0,0.6058931,5.522685835883548
834.5,True,False,1.0,1.0,5.374285862064656
834.6,True,False,1.0,1.0,5.014417910519629
834.7,True,False,1.0,1.0,4.468705029736172
834.8,True,False,1.0,0.099587604,3.7351013956148007
834.9,True,False,0.39944705,0.0,3.2379156073649122
835.0,True,False,0.30789977,0.0,2.923818756608505
835.1,True,False,0.2361766,0.3586175,2.6633350835901126
835.2,True,False,0.10037567,0.013901229,2.5555877209921816
835.3,True,False,0.19082625,0.21624558,2.57067298190342
835.4,True,False,0.39919993,0.2667654,2.569355463525182
835.5,True,False,0.50179935,0.14083916,2.5172141272970867
835.6,True,False,0.6509956,0.46255037,2.5301128015881176
835.7,True,False,0.68834,0.10848954,2.505296344488933
835.8,True,False,0.5977993,0.31714106,2.5451429669730907
835.9,True,False,0.52371615,0.115421206,2.6206666592316608
836.0,True,False,0.3494275,0.55852544,2.707665410746977
836.1,True,False,0.21507286,0.17409265,2.8793329435893646
836.2,True,False,0.12615602,0.0937249,3.150117475883282
836.3,True,False,0.13231824,0.08512213,3.8542081615298525
836.4,True,False,0.16054575,0.0,4.833003203764972
836.5,True,False,0.13714659,0.4371994,5.376624153710941
836.6,True,False,0.11291824,0.039823703,5.681148959254578
836.7,True,False,0.030095669,0.04979851,5.849424491069263
836.8,True,False,0.0,0.122166075,5.987935157913988
836.9,True,False,0.0,0.0709019,5.9576730298555916
837.0,True,False,0.0,0.0013288236,5.784223007423608
837.1,True,False,0.0,0.16616009,5.593646876200829
837.2,True,False,1.0,0.7663799,5.382395311675006
837.3,True,False,1.0,0.16680992,5.233556767632573
837.4,True,False,1.0,0.5462659,5.252460464549127
837.5,True,False,1.0,0.48981223,5.4149049718599445
837.6,True,False,1.0,1.0,5.585785711708956
837.7,True,False,1.0,1.0,5.474355922224699
837.8,True,False,1.0,1.0,5.101563613349493
837.9,True,False,1.0,1.0,4.627828297979707
838.0,True,False,1.0,0.83483285,3.5211929323609494
838.1,True,False,1.0,1.0,2.6493112598206907
838.2,True,False,1.0,1.0,1.5177034087852195
838.3,True,False,1.0,1.0,0.5347400967229073
838.4,True,False,1.0,0.7097985,0.6720761956163738
838.5,True,False,0.7555679,0.5287049,2.0180677179044118
838.6,True,False,0.7043672,0.5443833,3.218771730059049
838.7,True,False,0.53892344,0.42977664,4.637295355489308
838.8,True,False,0.47612938,1.0,5.511995761105234
838.9,True,False,0.5745172,0.45191503,4.607280535507988
839.0,True,False,0.61632913,0.08437167,2.785490969483767
839.1,True,False,0.6107195,0.0,2.550977042379641
839.2,True,False,0.5801325,0.036959644,2.607505338385898
839.3,True,False,0.48369786,0.26534936,2.5104957733838904
839.4,True,False,0.54579103,0.78240955,2.484946269862031
839.5,True,False,0.7521407,0.32052666,2.4244390369152384
839.6,True,False,0.9218126,1.0,2.3918915030134094
839.7,True,False,0.89819616,0.29844797,2.3800422593090125
839.8,True,False,0.963935,1.0,2.3521150427492534
839.9,True,False,0.96355337,0.29253197,2.3566727273482226
840.0,True,False,0.96823466,1.0,2.3098258326473973
840.1,True,False,1.0,1.0,2.277269747572684
840.2,True,False,1.0,0.697804,2.283657679708419
840.3,True,False,0.9429899,1.0,2.2939641552313232
840.4,True,False,1.0,1.0,2.261422691852745
840.5,True,False,1.0,0.0105239935,2.2123260255601327
840.6,True,False,1.0,0.20906875,2.2050822262066427
840.7,True,False,1.0,0.22239974,2.191696400168984
840.8,True,False,1.0,0.026187204,2.1985373921017004
840.9,True,False,1.0,0.0,2.212738426709445
841.0,True,False,1.0,0.0,2.235897544053661
841.1,True,False,1.0,0.52258754,2.2580053101372246
841.2,True,False,1.0,0.88878745,2.2393852275855535
841.3,True,False,1.0,0.032334242,2.265639116366213
841.4,True,False,1.0,0.042112056,2.2511619807461534
841.5,True,False,1.0,0.6617474,2.2821183821128797
841.6,True,False,1.0,0.95670265,2.22078355324521
841.7,True,False,1.0,1.0,2.256178390209013
841.8,True,False,1.0,0.7291923,2.2449362720233235
841.9,True,False,1.0,0.5579138,2.238446765223603
842.0,True,False,1.0,1.0,2.2187228146023363
842.1,True,False,1.0,1.0,2.234124727097085
842.2,True,False,1.0,0.08685766,2.2232693325941777
842.3,True,False,1.0,0.012760449,2.1592791407264604
842.4,True,False,1.0,1.0,2.1661219605667084
842.5,True,False,1.0,0.9321483,2.1394454162630585
842.6,True,False,1.0,0.03322053,2.130063227247247
842.7,True,False,1.0,1.0,2.7601612176263965
842.8,True,False,1.0,0.59797215,3.1400348879155437
842.9,True,False,1.0,0.08125467,3.237395761577754
843.0,True,False,1.0,1.0,3.363818912250153
843.1,True,False,0.58419263,1.0,3.443550851858069
843.2,True,False,0.36585313,0.7447217,3.603654762845711
843.3,True,False,0.13350013,1.0,3.765744226108374
843.4,True,False,0.062171098,0.4861125,3.8277989291737105
843.5,True,False,0.04457388,0.5285343,3.912637988838074
843.6,True,False,0.30367455,0.92238957,3.9806303981938824
843.7,True,False,0.47903204,0.12935607,5.020439131515685
843.8,True,False,0.634417,0.50676554,5.301703912889393
843.9,True,False,0.7174063,0.21808706,4.310862160059288
844.0,True,False,0.6469524,0.3371782,4.406533630273509
844.1,True,False,0.53630656,0.35336977,4.0484653528241275
844.2,True,False,0.3758264,0.20510134,3.5958109706340116
844.3,True,False,0.2656691,0.37762222,3.5341171967939347
844.4,True,False,0.17147128,0.1422398,3.1807032192097595
844.5,True,False,0.11900411,0.10933322,3.221152402903579
844.6,True,False,0.20664199,0.38192528,3.650658412943727
844.7,True,False,0.23913063,0.34422117,4.599918830576233
844.8,True,False,0.29431134,0.12734258,5.569882178178115
844.9,True,False,0.3184079,1.0,5.459489143607652
845.0,True,False,0.23227374,0.78692764,4.329673077718393
845.1,True,False,0.16196656,0.69016,2.72894312921605
845.2,True,False,0.085014075,0.010624293,1.0316133349494918
845.3,True,False,0.047777154,0.04555601,1.9149047839861908
845.4,False,False,0.087870404,0.3182911,4.202605220148501
845.5,False,False,0.08687379,0.40964937,5.120400994661397
845.6,False,False,0.14960185,0.45508844,2.7150969639495743
845.7,True,False,0.16246107,0.0820066,2.273706275993901
845.8,False,False,0.15705614,0.0,2.243628332700552
845.9,False,False,0.18746452,0.059772037,2.321100809462699
846.0,False,False,0.19733943,0.12423666,2.241265282919591
846.1,False,False,0.22467323,0.0,2.168486744487123
846.2,False,False,0.2615745,0.107067294,2.20638307611246
846.3,False,False,0.28849977,0.0,2.2255061872029107
846.4,False,False,0.29813978,0.27954352,2.2498613523307722
846.5,True,False,0.39151233,0.89537096,2.3694464787173333
846.6,True,False,0.42281595,0.5533988,2.691500021029877
846.7,True,False,0.45135918,0.32742468,3.3685534918925617
846.8,True,False,0.49975923,0.33062413,5.381961383739533
846.9,True,False,0.6682499,0.042823426,5.538266696473497
847.0,True,False,0.7742634,0.22470103,4.487364179181867
847.1,True,False,0.85679185,0.12616383,3.6568916626799495
847.2,True,False,0.86151093,1.0,2.867541790402016
847.3,True,False,0.7114333,0.1637132,2.512771299450747
847.4,True,False,1.0,1.0,2.059227718923512
847.5,True,False,1.0,1.0,1.6754369677313372
847.6,True,False,1.0,1.0,2.095275459152424
847.7,True,False,1.0,1.0,2.454996415345924
847.8,True,False,1.0,1.0,3.115181415282362
847.9,True,False,1.0,1.0,4.067412771506959
848.0,True,False,1.0,0.8823803,5.308676030226741
848.1,True,False,1.0,1.0,4.636894911418986
848.2,True,False,1.0,1.0,2.726280443219242
848.3,True,False,1.0,1.0,2.4465726702037855
848.4,True,False,1.0,0.03934131,2.432262275976149
848.5,True,False,1.0,0.819895,2.374256836278365
848.6,True,False,1.0,0.0,2.291217233139442
848.7,True,False,1.0,0.09989531,2.284810512000663
848.8,True,False,1.0,0.020068936,2.3833489702941497
848.9,True,False,1.0,1.0,2.3644092928575553
849.0,True,False,1.0,1.0,2.3820249008432084
849.1,True,False,1.0,1.0,2.357316733926316
849.2,True,False,1.0,0.92380756,2.3889987391910736
849.3,True,False,0.6822955,1.0,2.421965447126361
849.4,True,False,0.43917474,1.0,2.458767461185713
