start,end,score,event,action_score,mean_flow,center_ratio,ball_speed,team_presence,why
576.73,587.73,1.0,passes,1.5648421916803985,2.3064441680908203,0.5175895829326491,72.16139000440022,0.03826126720241526,keep
1039.56,1050.56,1.0,passes,1.5645303261413968,2.3499093055725098,0.5116366006745613,78.64996718606642,0.044157383756113465,keep
843.27,854.27,1.0,passes,1.5638555761131463,2.773554563522339,0.5290788765159263,113.05413888225573,0.02052765263347367,keep
2894.0,2905.0,1.0,passes,1.5627709048049476,2.366274118423462,0.5169872191577383,123.93564360909049,0.030698956230504993,keep
363.81,374.81,1.0,passes,1.5626808208208416,2.6049702167510986,0.5298517829099343,126.42413293205135,0.01490114379144527,keep
2424.67,2435.67,1.0,passes,1.5621501596918328,2.365522623062134,0.4854278159900958,48.73499943230267,0.06608725957921653,keep
831.02,842.02,1.0,passes,1.5613111754081537,2.8733890056610107,0.5162095878907423,85.51035773039673,0.025793196163723765,keep
1654.66,1665.66,1.0,passes,1.561051224126209,3.208336591720581,0.5063024580644659,82.90411759011207,0.036641946827476055,keep
1916.08,1927.08,1.0,passes,1.5609527889500405,2.421812057495117,0.5112748319224703,124.47761376230326,0.030281357493197,keep
1829.57,1840.57,1.0,passes,1.5609037276211504,2.0117130279541016,0.49107774440084795,79.42481964820692,0.054321617203583736,keep
837.27,848.27,1.0,passes,1.5602860805365462,2.764502763748169,0.5217460114382788,103.82483081656741,0.015049108420249731,keep
1906.33,1917.33,1.0,passes,1.5595792182597221,2.8754570484161377,0.5153027811263496,104.13371383979302,0.019953535687269236,keep
1848.2,1859.2,1.0,passes,1.5594560606740453,2.5796332359313965,0.4936579623733502,103.52742481441302,0.045434687848160994,keep
567.1,578.1,1.0,passes,1.5584715016035222,2.2528252601623535,0.4951466515325089,134.58542147601855,0.039710024575078356,keep
1999.72,2010.72,1.0,passes,1.5581552689827034,3.0344486236572266,0.4802175573756491,60.475260240407394,0.0563600070800346,keep
2841.25,2852.25,1.0,passes,1.5580734243954504,2.59073805809021,0.5046666662387872,111.93535330727227,0.02669369809525663,keep
783.89,794.89,1.0,passes,1.5573144982509082,1.957228183746338,0.5524949301583889,119.59274830296104,0.04325334607015865,keep
1330.11,1341.11,1.0,passes,1.5572626450727285,2.371506929397583,0.4964419859784698,59.58001254417864,0.033320197116749876,keep
1797.94,1808.94,1.0,passes,1.5570123814814738,2.2384090423583984,0.46864115433379316,113.3391312397753,0.06568014072534314,keep
2919.13,2930.13,1.0,passes,1.556677701010833,2.2741031646728516,0.5023112156415054,88.26005121952193,0.0239373452735255,keep
1481.26,1492.26,1.0,passes,1.5562767955014953,2.310258150100708,0.4911354186916923,80.51222340494309,0.03574467957595082,keep
2747.98,2758.98,1.0,passes,1.5558625275486742,2.0463550090789795,0.48697802282296926,86.83991174028993,0.039076482807133835,keep
1184.21,1195.21,1.0,passes,1.555722557230706,2.754337787628174,0.48425144580549173,85.79992690178929,0.04178849395623414,keep
2046.11,2057.11,1.0,passes,1.5549242252071227,2.3500356674194336,0.4679376945384955,57.346332379845826,0.058171667382296,keep
310.05,321.05,1.0,passes,1.5545763162942672,2.1572859287261963,0.4914463519625275,86.81220848490295,0.028569642822035616,keep
707.12,718.12,1.0,passes,1.5545359413103859,1.9760454893112183,0.511999048051691,125.29073175058005,0.04686302681932072,keep
157.15,168.15,1.0,passes,1.554107359427219,2.8752737045288086,0.4964875013040559,102.0491523650235,0.020644436144008665,keep
1378.24,1389.24,1.0,passes,1.554066352771393,2.246457576751709,0.48007898553942974,102.46879491243627,0.040170628438255675,keep
2995.77,3006.77,1.0,passes,1.5535786010902923,2.8450911045074463,0.48901714090541604,88.39435546588041,0.02749383527467003,keep
3012.28,3023.28,1.0,passes,1.5534745373072052,3.306204319000244,0.4873820342224801,105.21300671877358,0.02903970816184509,keep
3038.03,3049.03,1.0,passes,1.553064554915789,3.222627878189087,0.48470035478029844,84.89197871257934,0.030617793926798625,keep
2867.0,2878.0,1.0,passes,1.552580167663349,2.8302717208862305,0.49137235599160195,86.04655409028469,0.02067384346347377,keep
2625.83,2636.83,1.0,passes,1.5525505480849018,2.8065578937530518,0.46711191810165764,98.9281805263692,0.04966789061761855,keep
998.55,1009.55,1.0,passes,1.5522519300117585,2.2117972373962402,0.48849050287006196,93.08413023806708,0.022819116602959166,keep
1200.21,1211.21,1.0,passes,1.550851323438323,2.311326026916504,0.4849808285697127,75.73652748033376,0.021428299469636772,keep
2828.12,2839.12,1.0,passes,1.5505738286913304,2.2538187503814697,0.48041818656348523,117.58984626442268,0.025793490889139067,keep
296.55,307.55,1.0,passes,1.549701814633376,2.1804168224334717,0.46760969446222206,94.7284047261416,0.03767562517883759,keep
1623.03,1634.03,1.0,passes,1.5490373563199225,2.065293312072754,0.4726290147046736,60.887761272349884,0.028994607634081505,keep
599.48,610.48,1.0,passes,1.548449681979072,2.9282615184783936,0.4691225760802971,86.06711276848253,0.03085163661993236,keep
2791.61,2802.61,1.0,passes,1.5464069498322082,2.0989437103271484,0.43197242293509225,107.43252486458884,0.06726089180672225,keep
1865.33,1876.33,1.0,passes,1.545741055878256,3.225663423538208,0.4546757013748224,112.26462572145991,0.03735338186323711,keep
1613.53,1624.53,1.0,passes,1.5448293916503655,3.5023305416107178,0.4558268243482303,134.6621547926278,0.032325377383586165,keep
679.74,690.74,1.0,passes,1.5445673344617616,2.7885003089904785,0.4554375162840679,81.29506387921622,0.03174431830616544,keep
1430.5,1441.5,1.0,passes,1.5445654654989034,2.4170165061950684,0.47007516290834017,150.5359349800534,0.014171666505605095,keep
65.89,76.89,1.0,passes,1.544395043208243,2.174710273742676,0.465305632859333,122.36402935504088,0.019213413401772468,keep
2637.33,2648.33,1.0,passes,1.5443389738489222,2.8511526584625244,0.45195894802079273,145.48798094951925,0.035005157770736456,keep
1876.83,1887.83,1.0,passes,1.54430682524843,2.0906054973602295,0.43492204534865286,93.8864327340552,0.05532084657533589,keep
811.27,822.27,1.0,passes,1.544295776612039,2.47245454788208,0.45042547795810867,96.27595398526634,0.036672532898426244,keep
2239.77,2250.77,1.0,passes,1.5440173907854478,3.0556046962738037,0.46471922843828495,129.8776230811605,0.018406489015848775,keep
655.49,666.49,1.0,passes,1.5435589144169026,3.0714848041534424,0.45396251718250114,90.60108501076976,0.02948063704860911,keep
630.36,641.36,1.0,passes,1.543444931202952,3.124640464782715,0.45259675584027376,136.98501519684072,0.030663617803479287,keep
2785.61,2796.61,1.0,passes,1.5432448816780324,2.7987263202667236,0.471922058198768,158.11530643689952,0.00667305687360863,keep
188.91,199.91,1.0,passes,1.5420520034188376,1.9609839916229248,0.501017307941119,89.3152052625758,0.037216059224743255,keep
1925.34,1936.34,1.0,passes,1.542044888359529,1.9295624494552612,0.5413504588836591,133.71373471144975,0.04534659375825413,keep
1519.77,1530.77,1.0,passes,1.5411496724995049,2.123429775238037,0.441516790080891,67.83891600906497,0.03477854190095004,keep
1359.24,1370.24,1.0,passes,1.5410638068102636,1.9467679262161255,0.5217022183553431,66.61754761774948,0.03403029802561643,keep
464.08,475.08,1.0,passes,1.5409767709736808,2.540010929107666,0.44709344530906964,112.76989856538533,0.02739494952383937,keep
2206.01,2217.01,1.0,passes,1.5404842948165036,2.957496404647827,0.43503654245421336,85.58054651116933,0.03989332832095835,keep
1260.85,1271.85,1.0,passes,1.5404432206823766,1.9727894067764282,0.4862270416606284,69.9635862907076,0.02727950053918193,keep
989.55,1000.55,1.0,passes,1.5395283159246698,2.6804065704345703,0.4372821112665379,123.74148793552406,0.03337473017883328,keep
1858.95,1869.95,1.0,passes,1.5386156344499284,3.2757956981658936,0.42379653724588734,113.54751143145828,0.045906693104648684,keep
2876.88,2887.88,1.0,passes,1.5381274841420516,1.9394311904907227,0.5110260889433264,76.43805932199732,0.04830248695291425,keep
473.08,484.08,1.0,passes,1.5376990438325622,2.0454370975494385,0.42813889564390517,128.98072836885882,0.037029500557562066,keep
537.97,548.97,1.0,passes,1.5360482637299697,2.483853578567505,0.4320151439543296,73.07907689319171,0.02577488217468267,keep
3081.54,3092.54,1.0,passes,1.535197832831172,2.731367826461792,0.42612512366012956,142.6865867172265,0.02944118293253232,keep
1537.89,1548.89,1.0,passes,1.5350441751200645,2.0048227310180664,0.4203304597647095,207.09545097568298,0.0357801487626069,keep
2356.04,2367.04,1.0,passes,1.5350209495517035,1.963197946548462,0.4653148567573212,61.77002583007476,0.04794966631079672,keep
3064.78,3075.78,1.0,passes,1.5348975745188993,2.310040235519409,0.4275691688169525,87.56485571602478,0.02650729549525433,keep
2437.8,2448.8,1.0,passes,1.5348142125914812,3.341104030609131,0.40233926370095946,122.24374148754937,0.05644973392477335,keep
558.85,569.85,1.0,passes,1.5341100122890907,2.711153745651245,0.4133862512305846,117.45501640209301,0.04037654767966055,keep
274.8,285.8,1.0,passes,1.5340436588292234,2.5123088359832764,0.44097970438504464,69.15665883567274,0.006998990054839749,keep
383.07,394.07,1.0,passes,1.5337931952465647,2.891947031021118,0.43432883979913667,102.0098136163941,0.013978173227294555,keep
2756.11,2767.11,1.0,passes,1.5336388050190766,1.972241997718811,0.4344582209867973,140.8981537230024,0.06316975899828892,keep
1178.21,1189.21,1.0,passes,1.5326664246848634,3.172978162765503,0.41354710610175127,81.91511134235472,0.034409171417351454,keep
1402.99,1413.99,1.0,passes,1.5323676208321382,1.9173368215560913,0.48324327921038324,132.996113975549,0.09837226947512855,keep
2762.11,2773.11,1.0,passes,1.5301972396629584,2.1414971351623535,0.38527461448821027,100.4938674134169,0.0584594212659811,keep
78.01,89.01,1.0,passes,1.5301634219507358,3.203179359436035,0.41588084776107337,133.99660894934124,0.02159667048965583,keep
3025.4,3036.4,1.0,passes,1.5300367759490423,3.3069114685058594,0.4182822503802958,149.38640397861815,0.01820840333981409,keep
1057.43,1068.43,1.0,passes,1.5289683554827291,2.102754592895508,0.4178460694488763,103.14629813481348,0.014458138592264696,keep
501.59,512.59,1.0,passes,1.528438094853881,2.3607068061828613,0.4118768276225388,117.9986452494738,0.01950018626847667,keep
2709.1,2720.1,1.0,passes,1.5282641379281243,2.090571880340576,0.4191635538936338,213.71540617058972,0.010060287040136714,keep
1436.63,1447.63,1.0,passes,1.5280257740048326,2.308263063430786,0.41006797418250307,155.14822945322362,0.020021527000326493,keep
223.66,234.66,1.0,passes,1.525433502549013,3.240119218826294,0.40444315228614763,103.67241616855515,0.016402227452675694,keep
408.45,419.45,1.0,passes,1.5246516660165523,3.0786473751068115,0.40151970759726224,107.5901430037539,0.01678301494949393,keep
2077.99,2088.99,1.0,passes,1.524541366399139,2.8771867752075195,0.40138165589736025,111.91398172141037,0.016507478519723447,keep
2114.37,2125.37,1.0,passes,1.5210936531260772,2.7839365005493164,0.38377580632148117,108.70416568027812,0.023843644918531304,keep
72.01,83.01,1.0,passes,1.5174498746524663,2.2646751403808594,0.3726685476398512,63.71333098335731,0.022597241442043534,keep
485.21,496.21,1.0,passes,1.5155178859189642,2.216742992401123,0.37065471589928023,79.7391669404216,0.017285884596720584,keep
1543.89,1554.89,1.0,passes,1.5154446575505252,1.9602901935577393,0.42230622037637205,176.6396532935413,0.026488817346523776,keep
216.91,227.91,1.0,passes,1.5120865367351084,3.194145441055298,0.3564482797483016,122.15789126210353,0.020608211242471922,keep
414.45,425.45,1.0,passes,1.5106254392576042,2.87834095954895,0.3565970772739316,92.96487460485686,0.014585264301699043,keep
2691.09,2702.09,1.0,passes,1.509851914100413,1.9141712188720703,0.45102846464841545,158.72236717311216,0.05266530485382703,keep
2650.96,2661.96,1.0,passes,1.5070853906435082,1.859621286392212,0.532433019752012,108.15757478488607,0.04210362336563719,keep
1761.06,1772.06,1.0,passes,1.496202860212529,1.8409156799316406,0.5062677697898443,118.13756403356984,0.06364189322535063,keep
1012.93,1023.93,1.0,passes,1.492462360951519,1.8378727436065674,0.5258738286377936,50.721333827498825,0.030629910948902803,keep
2223.01,2234.01,1.0,passes,1.479313999040815,1.790367603302002,0.5441728787406928,105.74781647641976,0.041586855730825094,keep
2362.04,2373.04,1.0,passes,1.4753228689810982,1.803703784942627,0.5093127435665551,77.55041052918283,0.04344937074779863,keep
2590.58,2601.58,1.0,passes,1.4640625221282817,1.8191547393798828,0.46383981362631355,73.85668766414884,0.02516378127776163,keep
549.35,560.35,1.0,passes,1.4635353300624883,1.774938941001892,0.5204184068031771,49.594329739232705,0.03474913828273429,keep
2807.11,2818.11,1.0,passes,1.4591175227397541,1.8766080141067505,0.36402832489060555,81.45991378730885,0.021741675698139448,keep
1931.46,1942.46,1.0,passes,1.4401263592046092,1.7429492473602295,0.4825417034431206,80.76507477779538,0.0441467474382786,keep
2159.0,2170.0,1.0,passes,1.4314340938174248,1.7293946743011475,0.4725959323962982,86.25553326696388,0.045710842652076186,keep
883.03,894.03,1.0,passes,1.4281722657911355,1.7069100141525269,0.50553796681189,84.00051584114485,0.03360547751572658,keep
1635.04,1646.04,1.0,passes,1.4240870609239633,1.7233752012252808,0.48476712396948074,138.06170172687342,0.012552332726970702,keep
1207.09,1218.09,1.0,passes,1.422725561446933,1.7114022970199585,0.4980244422033308,66.45637503284544,0.012748780507808945,keep
970.04,981.04,1.0,passes,1.409717836577207,1.6578656435012817,0.5093724884953091,65.4395074902261,0.043466201812149656,keep
1492.26,1503.26,1.0,passes,1.3963792857314576,1.644615650177002,0.48104217209745903,123.70926277669639,0.0479583660902755,keep
907.03,918.03,1.0,passes,1.383228402035434,1.6286102533340454,0.4666451615675479,75.11899054009811,0.041440958259395914,keep
1063.44,1074.44,1.0,passes,1.3623286471029217,1.6277800798416138,0.42744098587756396,91.91376646521627,0.006381261643704721,keep
1842.2,1853.2,1.0,passes,1.3258788611178154,1.5136908292770386,0.4309660108249452,68.37018033003207,0.06171273878265828,keep
170.03,181.03,1.0,passes,1.3169807723281322,1.4887086153030396,0.472141717776962,81.10783823144142,0.021677520434702554,keep
2089.99,2100.99,1.0,passes,1.3153646045087555,1.4723827838897705,0.4956304497060767,93.81960264476473,0.01641286738614355,keep
2120.87,2131.87,1.0,passes,1.315074700820931,1.4774866104125977,0.4732270060717253,70.19597437357169,0.032950497254977285,keep
1629.03,1640.03,1.0,passes,1.3136646478854725,1.5189019441604614,0.43064521519777127,49.88954402251819,0.003860833815734588,keep
2384.54,2395.54,1.0,passes,1.3083112483724917,1.459365963935852,0.4535515431706934,77.4225511456162,0.06212440660060108,keep
1779.69,1790.69,1.0,passes,1.2911673096000897,1.4014394283294678,0.4823923319433827,84.33007768864351,0.06320746907525678,keep
2736.6,2747.6,1.0,passes,1.2668185810427601,1.3928134441375732,0.44552073496597605,124.46520736179082,0.02558524276423716,keep
343.94,354.94,1.0,passes,1.2492654427368155,1.0937447547912598,0.7288432429781868,144.50267889718106,0.15370932074917038,keep
1509.76,1520.76,1.0,passes,1.2436239756615195,1.3332738876342773,0.45237292400219237,50.867812574060544,0.03175539610174758,keep
868.15,879.15,1.0,passes,1.238384696722671,1.301251769065857,0.48824625954428214,30.071818792799316,0.025390091119002475,keep
1943.96,1954.96,1.0,passes,1.214924203109169,1.2110176086425781,0.4966725197363209,72.14447392070605,0.08385809319644982,keep
452.08,463.08,1.0,passes,1.2062318742414382,1.2441576719284058,0.4657093686931787,108.68801393485968,0.026592445062807533,keep
255.05,266.05,1.0,passes,1.2000001505870792,1.2613787651062012,0.4175186260337102,51.46961207865281,0.02849647391670285,keep
790.51,801.51,1.0,passes,1.1397579353005907,1.0885741710662842,0.4585166264545358,133.1647108007549,0.04937828153760823,keep
1108.19,1119.19,1.0,passes,1.130348074774465,1.112999439239502,0.4189219702936403,16.634709130319678,0.015286944114388065,keep
1213.59,1224.59,1.0,passes,1.1261130150334948,1.1396340131759644,0.36925609412368177,93.12181080308756,0.010003523468824847,keep
1984.97,1995.97,1.0,passes,1.0739842760699247,0.8877009153366089,0.5064802714108085,147.9200373381949,0.09029913098083192,keep
1803.94,1814.94,1.0,passes,1.0325862198070646,0.8875997066497803,0.4204170805489663,58.50070373691969,0.02816491059989323,keep
2905.26,2916.26,1.0,passes,1.018815473921008,0.8202953934669495,0.4707362361722741,94.28259761346247,0.03384670403679358,keep
2052.36,2063.36,1.0,passes,0.9740599515856398,0.690093457698822,0.48347769354241266,42.51098951138971,0.07389835023378452,keep
1937.96,1948.96,1.0,passes,0.9716674688926887,0.7278479337692261,0.4372900455108175,51.78401498654061,0.05179554017316698,keep
1723.93,1734.93,1.0,passes,0.9382913073188693,0.5401095747947693,0.5613449576579814,113.9209299449103,0.10735404545531496,keep
2882.88,2893.88,1.0,passes,0.9248195310610493,0.5988575220108032,0.4578706560165976,76.18753931515731,0.07188979740483412,keep
2308.78,2319.78,1.0,passes,0.923727302824402,0.6253014802932739,0.4192043089609034,57.35596117514742,0.0663213760166304,keep
2065.11,2076.11,1.0,passes,0.8990973129595052,0.5243716835975647,0.48371544037029907,72.95028610653104,0.07206169291804589,keep
2373.41,2384.41,1.0,passes,0.8943035672526387,0.5138748288154602,0.5042953119030459,50.113627795684764,0.0470852028590712,keep
2980.27,2991.27,1.0,passes,0.8929628482155599,0.4211507737636566,0.5844103335625483,64.28329659593163,0.11248759981259997,keep
713.12,724.12,1.0,passes,0.8796768993340575,0.4712125062942505,0.5096058435191071,92.49314331395504,0.05899807378365046,keep
895.16,906.16,1.0,passes,0.8653648126305943,0.4588216543197632,0.4988753211706057,45.443205922280114,0.03692988734207639,keep
2474.06,2485.06,1.0,passes,0.842410303786946,0.45494815707206726,0.44281786575278415,56.109414820713155,0.01935309351472203,keep
194.91,205.91,1.0,passes,0.8349825020117673,0.4750540256500244,0.36868337706230025,80.4248783013046,0.04241270940226516,keep
1343.11,1354.11,1.0,passes,0.8252851655960042,0.418537974357605,0.4272440104481265,60.23764435531835,0.03507949600257616,keep
749.13,760.13,1.0,passes,0.8196140718497287,0.390415221452713,0.43654973852970713,134.94054920416517,0.05184920254838274,keep
755.13,766.13,1.0,passes,0.8131650146103875,0.3760737180709839,0.43253133235218916,95.08965086696398,0.05668976709115195,keep
1244.22,1255.22,1.0,passes,0.8053434177087727,0.4195849895477295,0.3808058097959637,50.1017255085502,0.009153717894021633,keep
928.16,939.16,1.0,passes,0.7995747814630878,0.36122748255729675,0.4056172352571579,63.59585255199469,0.06134897494062759,keep
1810.32,1821.32,1.0,passes,0.7858865221844967,0.3666265606880188,0.3892368350330107,25.766570252054308,0.016534077459940146,keep
37.51,48.51,1.0,passes,0.7837381881684515,0.34510037302970886,0.41469192467725374,37.86204895117166,0.016141771607625324,keep
2517.56,2528.56,1.0,passes,0.7804628440932432,0.3411749601364136,0.406757012435051,22.744700522641928,0.019628033205366994,keep
857.65,868.65,1.0,passes,0.771733662885491,0.28825703263282776,0.45201873728192177,54.0564548886498,0.025649508064567738,keep
1075.69,1086.69,1.0,passes,0.771704359205439,0.3609861135482788,0.3514260734266104,22.213623608406607,0.01533114432292182,keep
1126.07,1137.07,1.0,passes,0.7708982635878502,0.3013361692428589,0.4327974921757537,116.3652821723749,0.02183095910335054,keep
1088.19,1099.19,1.0,passes,0.7674573065647929,0.3487338125705719,0.3609247545668293,71.51960131064138,0.008998658151947078,keep
28.51,39.51,1.0,passes,0.7664119579338228,0.3008360266685486,0.4236314556832408,54.706812698685,0.01578523691201476,keep
1146.2,1157.2,1.0,passes,0.7620770908155702,0.29078441858291626,0.41154273685672926,96.16227919269288,0.03104512558495623,keep
1140.2,1151.2,1.0,passes,0.7616491555694748,0.2828871011734009,0.4238365799871675,76.59201559623041,0.02879594418117632,keep
49.26,60.26,1.0,passes,0.7516863878262953,0.28697600960731506,0.3913531956225617,31.395596839161094,0.020564899264939696,keep
2496.69,2507.69,1.0,passes,0.7503296368411294,0.24818168580532074,0.4456988037718752,79.08958613858444,0.019752948388689694,keep
1134.2,1145.2,1.0,passes,0.7474369140702058,0.26281559467315674,0.4084971146061652,67.04975929085322,0.026483048341743528,keep
2503.06,2514.06,1.0,passes,0.7422193320861197,0.23714707791805267,0.435817989919186,121.42143127441958,0.019031000188961072,keep
2483.31,2494.31,1.0,passes,0.7414794254960698,0.270120233297348,0.3865218106587124,46.38977565773676,0.015875109258598176,keep
2560.07,2571.07,1.0,passes,0.7411855802695889,0.27830231189727783,0.369327171573521,36.10996884482328,0.020605553775030438,keep
1569.15,1580.15,1.0,passes,0.7387831376076797,0.23763148486614227,0.4181177865231694,65.33824399102727,0.025654533843859097,keep
2578.45,2589.45,1.0,passes,0.7127912261836655,0.22199983894824982,0.3601985493212763,84.80277025919492,0.019326935442280865,keep
