"Hash","RelativePath","FullPath","SizeBytes","Reason"
"3F10C963D7C28FE58AD411D88306C04341046BA67C65EF37868FAF1753AC371A","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4","22967378","single-bucket-collapse:o"
"E61813C5183417C71F80B8558101DBE2D5ED0435C9D2F4E2F207337955034BE2","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4","16538173","single-bucket-collapse:o"
"3D6F06BC857F3BF84C6C8BFED39A102D4151DEBF66E481237BE4289FA9370FB1","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4","11250602","single-bucket-collapse:o"
"DC038E98F4CD90F28DDC2B9B72FC82A0AD6407407666C299F171C9705D2E22A0","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4","24053850","single-bucket-collapse:o"
"8D8847AF61C6E139CA51C10220A3FA6DA35DA5E7A8E7D5005AE5A29ECB743DFB","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4","21381629","single-bucket-collapse:o"
"43AA5467CCCF5AA692312DA63C16D63C8E8302677E7D52FBD19812F4528AC314","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4","61907669","single-bucket-collapse:o"
"F4F7690444F7807D60AE0F36F9B5FEF50B05E6C0645CB29DF47B4E575CD15D5C","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4","24648514","single-bucket-collapse:o"
"E33F4CAD877F25BFF8A9297A36920851B4E19D040D0B970EBDF2ADB692593B26","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4","26289255","single-bucket-collapse:o"
"3A4E6EF8B54EE0DED61103C66016051F979C87A664E59324F7EB89DF5FD8AD57","out\atomic_clips\2025-09-20__TSC_vs_Greenwood\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.mp4","644889","single-bucket-collapse:o"
"FD8F77F359F9625AE0AED7D6A443541E6277A8553160FBEBEB01773A80B3A51A","out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4","19100240","single-bucket-collapse:o"
"A237CA4CEC3B664F95CB32A728498FA285C9B5CFC70F7803FE34B8DD32021BAF","out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4","26707547","single-bucket-collapse:o"
"3B41F66773376B3DD532B2DC769CD306E5AF1A88C2B251542EAD87B3014FBDA4","out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4","57578989","single-bucket-collapse:o"
"1A498BE9377DC6632D1A920C33641EE6169C2B4BD7BB2D6FED6F597443AEF4BB","out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4","29053450","single-bucket-collapse:o"
"5144EF3C8D244A3719B9BB38766B8B5CBD6D168A985823A03D379A7713E3A592","out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4","22561871","single-bucket-collapse:o"
"B7F6A891800D01D268F3F1A93EDD9F4751E2AAC8A12DD163AF863292472A8430","out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4","22453184","single-bucket-collapse:o"
"1010B0D5BD3FD28E08145E0DD9039EA1C4C32B268ECEA3BFE3064DA43E29E994","out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4","20627529","single-bucket-collapse:o"
"A1EF7EA1814A59E8EF8992DD39745266825369EE898326F15424328A6101A092","out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4","76926071","single-bucket-collapse:o"
"D634E2039C1DB4E60CBE0E78CAF1B813796B5B9EB5322352227DAE313459E0FE","out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4","27013008","single-bucket-collapse:o"
"483AB4424BD4B180080415AEB2BB7F9216CFAF4997B035E1DFCA77BAAF13AF34","out\atomic_clips\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4","11726340","single-bucket-collapse:o"
"4E017C7D60A3D4503D4639CF91A73887A26F27172C5D85151AA7B51D2396EA18","out\atomic_clips\2025-09-20__TSC_vs_RVFC\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4","35594922","single-bucket-collapse:o"
"BBA9142D7257F0EF11B613CD93C55E13AD4D5E81EBC9FE9C5C1847CB3E01BBB2","out\atomic_clips\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4","52901681","single-bucket-collapse:o"
"6A9F8BF439BA3FBDD4F972AFDCEEF2AB5D61EFB3115F304F2A1648140F487BB9","out\atomic_clips\2025-09-20__TSC_vs_RVFC\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00.mp4","9827658","single-bucket-collapse:o"
"AD44A6269E40C5FB598D3E699DD7776A990301505BB1B61B3F759F4BCE720B3A","out\atomic_clips\2025-09-20__TSC_vs_RVFC\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00.mp4","35353987","single-bucket-collapse:o"
"286104BBF4A08CFBEA7B4C3F20D2173182AABAB5D325FBB160B9471E8A9AC9F5","out\atomic_clips\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00.mp4","10663493","single-bucket-collapse:o"
"5DF4F553AAFF896E616062ED6F4EB78DED9E913F6A4CD269EAE38091CC377F44","out\atomic_clips\2025-09-20__TSC_vs_RVFC\021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00.mp4","26527338","single-bucket-collapse:o"
"6716E449C45C0E215E4A4B457D17084FD4906B5C994F012EFEB9F61913982978","out\atomic_clips\2025-09-20__TSC_vs_RVFC\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00.mp4","15486106","single-bucket-collapse:o"
"6C783CB465C934BA830A9E0C87C34BE261FF2465099537BA16AEF601A24D2821","out\atomic_clips\2025-09-20__TSC_vs_RVFC\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00.mp4","23449084","single-bucket-collapse:o"
"470433646FB4E65888A733ED591E6729B8733ECE6D302EFBBD38887B8E952880","out\atomic_clips\2025-09-20__TSC_vs_RVFC\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t84120.00-t85260.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t84120.00-t85260.00.mp4","31602242","single-bucket-collapse:o"
"5CCD6C2392E37DB4414BBF3CAC5B98E89D2FDC839DA498A7239F278531725256","out\atomic_clips\2025-10-04__TSC_vs_FC\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t23220.00-t24720.00.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t23220.00-t24720.00.mp4","39480964","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-1.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-1.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-2.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-2.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-3.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-3.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-4.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-4.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-5.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-5.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-6.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-6.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-7.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-7.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-8.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-8.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift0.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift0.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift1.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift1.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift2.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift2.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift3.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift3.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift4.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift4.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift5.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift5.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift6.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift6.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift7.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift7.mp4","67539367","single-bucket-collapse:o"
"1277A422DD1FCE20C6DD5264F4A7541DB4AD4DD508989D0338871D4ECEEC2A80","out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift8.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\shift_sweep\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift8.mp4","67539367","single-bucket-collapse:o"
"A2FAA10DD6E7F9A2CFE59F457278983F5CAA678826C87BB543870041C9F980E5","out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__SMOOTH_AUTO.mp4","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__SMOOTH_AUTO.mp4","31750681","single-bucket-collapse:o"
"5F9A61F3E3E6EE7F5893928841F77720D4F2FD614AA5CDC98F9AC614F9FF091D","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST__REEL.mp4","C:\Users\scott\soccer-video\out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST__REEL.mp4","11326468","single-bucket-collapse:o"
"EA2B52CF94AED99589993D4F44A87DB53B267C1C79BEE7AAA6D2AFC3F254EE92","out\diag_masks\000000_fieldmask.png","C:\Users\scott\soccer-video\out\diag_masks\000000_fieldmask.png","15492","single-bucket-collapse:o"
"9446C534413390627EF1D1E8BB1AA59FF60C847A793CA16F03452E4AB424FC06","out\follow_diag\004__PRESSURE__t640.00-t663.00\seg1.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\seg1.mp4","18954072","single-bucket-collapse:o"
"9446C534413390627EF1D1E8BB1AA59FF60C847A793CA16F03452E4AB424FC06","out\follow_diag\004__PRESSURE__t640.00-t663.00\seg2.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\seg2.mp4","18954072","single-bucket-collapse:o"
"F7D9AC9B1FBAB462204C737B30B5B1D2FFBB434E988AA4D76E49EA07B5C155D2","out\follow_diag\004__PRESSURE__t640.00-t663.00\seg1.__OVERLAY.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\seg1.__OVERLAY.mp4","21678649","single-bucket-collapse:o"
