frame,t,cx,x
248,10.335132077113888,32.90192307692298,88.38643185208551
249,10.376805996779668,47.29519230769217,76.7177343456666
250,10.418479916445447,61.688461538461354,65.04903683924769
251,10.460153836111232,76.08173076923053,53.38033933282878
252,10.501827755777011,90.47499999999972,41.711641826409874
253,10.543501675442796,104.8682692307689,30.04294431999097
254,10.585175595108575,119.2615384615381,18.374246813572064
255,10.626849514774358,133.6548076923073,6.705549307153159
256,10.66852343444014,148.04807692307648,0.0
257,10.710197354105922,162.44134615384567,0.0
258,10.751871273771703,176.83461538461486,0.0
259,10.793545193437486,191.22788461538406,0.0
260,10.835219113103268,205.62115384615322,0.0
261,10.876893032769049,220.0144230769224,0.8356546718133477
262,10.918566952434832,234.4076923076916,3.7553680399987384
263,10.960240872100613,248.8009615384608,8.75914010455617
264,11.001914791766396,263.19423076922993,15.846970865485645
265,11.043588711432175,277.5874999999991,25.018860322787162
266,11.085262631097958,291.9807692307683,36.27480847646072
267,11.12693655076374,306.3740384615375,47.94350598287963
268,11.168610470429522,320.7673076923067,59.61220348929854
269,11.210284390095303,335.1605769230759,71.28090099571745
270,11.251958309761086,349.5538461538451,82.94959850213635
271,11.293632229426867,363.9471153846143,94.61829600855526
272,11.335306149092649,378.34038461538347,106.28699351497417
273,11.376980068758431,392.7336538461526,117.95569102139308
274,11.418653988424213,407.1269230769218,129.624388527812
275,11.460327908089996,421.520192307691,141.2930860342309
276,11.502001827755777,435.9134615384602,152.9617835406498
277,11.543675747421558,450.3067307692294,164.6304810470687
278,11.58534966708734,464.69999999999857,176.29917855348762
279,11.627023586753122,479.09326923076776,187.96787605990653
280,11.668697506418903,493.48653846153695,199.63657356632544
281,11.710371426084686,507.87980769230614,211.30527107274435
282,11.752045345750467,522.2730769230753,222.97396857916326
283,11.793719265416248,536.6663461538445,234.64266608558216
284,11.835393185082031,551.0596153846137,246.31136359200107
285,11.877067104747812,565.4528846153829,257.98006109842
286,11.918741024413595,579.8461538461521,269.64875860483886
287,11.960414944079377,579.8461538461521,281.31745611125774
288,12.002088863745158,577.185314685313,290.9020949213046
289,12.04376278341094,571.5555069930052,298.4026750349794
290,12.085436703076722,562.839160839159,303.81919645228214
291,12.127110622742505,550.13068181818,307.15165917321286
292,12.168784542408286,534.9055944055928,308.40006319777154
293,12.210458462074069,518.6394230769215,307.5644085259582
294,12.252132381739848,502.8076923076908,304.6446951577728
295,12.293806301405631,488.8859265734251,299.64092309321535
296,12.335480221071412,478.34965034964887,292.55309233228587
297,12.377154140737195,472.6743881118866,283.38120287498435
298,12.418828060402976,469.6433566433552,272.1252547213108
299,12.460501980068758,468.5083041958028,260.4565572148919
300,12.50217589973454,468.76923076922935,248.787859708473
301,12.543849819400322,452.6009615384602,237.1191622020541
302,12.585523739066105,453.6923076923064,225.4504646956352
303,12.627197658731886,467.8531468531454,215.86582588558832
304,12.668871578397669,493.0279720279706,208.3652457719135
305,12.710545498063448,526.0699300699284,202.9487243546107
306,12.752219417729233,563.8321678321661,199.61626163367995
307,12.793893337395012,603.1678321678303,198.36785760912127
308,12.835567257060791,640.9300699300679,199.20351228093463
309,12.877241176726576,673.9720279720259,202.12322564912003
310,12.918915096392356,699.146853146851,207.12699771367747
311,12.96058901605814,713.3076923076901,214.21482847460695
312,13.00226293572392,713.4999999999977,223.38671793190846
313,13.043936855389704,696.1923076923056,234.64266608558202
314,13.085610775055486,696.0349650349629,246.31136359200093
315,13.127284694721268,695.7552447552425,257.9800610984198
316,13.168958614387048,695.3881118881097,269.6487586048387
317,13.21063253405283,694.9685314685294,281.31745611125757
318,13.252306453718612,694.5314685314663,292.98615361767645
319,13.293980373384391,694.111888111886,304.65485112409533
320,13.335654293050176,693.744755244753,316.3235486305142
321,13.377328212715955,693.4650349650328,327.9922461369331
322,13.41900213238174,693.3076923076901,339.66094364335197
323,13.46067605204752,693.3076923076901,351.32964114977085
324,13.502349971713302,693.3076923076901,362.99833865618973
325,13.544023891379084,693.3076923076901,374.6670361626086
326,13.585697811044868,693.3076923076901,386.3357336690275
327,13.627371730710648,693.3076923076901,398.00443117544637
328,13.66904565037643,693.3076923076901,409.67312868186525
329,13.710719570042212,693.3076923076901,419.7076923076901
330,13.752393489707991,693.3076923076901,427.6581972371429
331,13.794067409373776,693.3076923076901,433.5246434702236
332,13.835741329039555,693.3076923076901,437.30703100693233
333,13.87741524870534,693.3076923076901,439.005359847269
334,13.91908916837112,693.3076923076901,438.61962999123364
335,13.960763088036902,693.3076923076901,436.14984143882623
336,14.002437007702683,693.3076923076901,431.5959941900468
337,14.044110927368466,693.3076923076901,424.9580882448953
338,14.085784847034247,693.3076923076901,419.7076923076901
339,14.12745876670003,693.3076923076901,416.5413550668569
340,14.169132686365812,693.3076923076901,415.4590765223958
341,14.210806606031593,693.3076923076901,416.4608566743067
342,14.252480525697376,693.3076923076901,419.54669552258963
343,14.294154445363157,693.3076923076901,420.54847567450054
344,14.33582836502894,693.3076923076901,419.7076923076901
345,14.37750228469472,693.3076923076901,419.7076923076901
346,14.419176204360502,693.3076923076901,419.7076923076901
347,14.460850124026283,693.3076923076901,419.7076923076901
348,14.502524043692066,693.3076923076901,419.7076923076901
349,14.544197963357847,693.3076923076901,419.7076923076901
350,14.58587188302363,693.3076923076901,419.7076923076901
351,14.627545802689411,693.3076923076901,419.7076923076901
352,14.669219722355193,693.3076923076901,419.7076923076901
353,14.710893642020975,693.3076923076901,419.7076923076901
354,14.752567561686757,693.3076923076901,419.7076923076901
355,14.79424148135254,693.3076923076901,419.7076923076901
356,14.83591540101832,693.3076923076901,419.7076923076901
357,14.877589320684102,693.3076923076901,419.7076923076901
358,14.919263240349885,693.3076923076901,419.7076923076901
359,14.960937160015666,693.3076923076901,419.7076923076901
360,15.002611079681447,693.3076923076901,419.7076923076901
361,15.04428499934723,693.3076923076901,419.7076923076901
362,15.085958919013011,693.3076923076901,419.7076923076901
363,15.127632838678792,693.3076923076901,419.7076923076901
364,15.169306758344575,693.3076923076901,419.7076923076901
365,15.210980678010356,693.3076923076901,419.7076923076901
366,15.252654597676138,693.3076923076901,419.7076923076901
367,15.29432851734192,693.3076923076901,419.7076923076901
368,15.336002437007702,693.3076923076901,419.7076923076901
369,15.377676356673485,693.3076923076901,419.7076923076901
370,15.419350276339266,693.3076923076901,419.7076923076901
371,15.461024196005049,693.3076923076901,419.7076923076901
372,15.50269811567083,693.3076923076901,419.7076923076901
373,15.544372035336613,693.3076923076901,419.7076923076901
374,15.586045955002392,693.3076923076901,419.7076923076901
375,15.627719874668175,693.3076923076901,419.7076923076901
376,15.669393794333956,693.3076923076901,419.7076923076901
377,15.711067713999736,693.3076923076901,419.7076923076901
378,15.75274163366552,693.3076923076901,419.7076923076901
379,15.794415553331302,693.3076923076901,419.7076923076901
380,15.836089472997084,693.3076923076901,419.7076923076901
381,15.877763392662866,693.3076923076901,419.7076923076901
382,15.919437312328649,693.3076923076901,419.7076923076901
383,15.96111123199443,693.3076923076901,419.7076923076901
