frame,t,cx,x
0,0.0,194.25549433781492,0.0
1,0.0416739196657818,194.25549433781492,0.0
2,0.0833478393315636,194.25549433781492,0.0
3,0.1250217589973454,194.25549433781492,0.0
4,0.1666956786631272,194.25549433781492,0.0
5,0.208369598328909,194.25549433781492,0.0
6,0.2500435179946908,194.25549433781492,0.0
7,0.2917174376604726,194.25549433781492,0.0
8,0.3333913573262544,194.25549433781492,0.0
9,0.3750652769920362,194.25549433781492,0.0
10,0.416739196657818,194.25549433781492,0.0
11,0.4584131163235997,194.25549433781492,0.0
12,0.5000870359893816,194.25549433781492,0.0
13,0.5417609556551634,194.25549433781492,0.0
14,0.5834348753209452,194.25549433781492,0.0
15,0.625108794986727,194.25549433781492,0.0
16,0.6667827146525088,194.25549433781492,0.0
17,0.7084566343182905,194.25549433781492,0.0
18,0.7501305539840724,194.25549433781492,0.0
19,0.7918044736498542,194.25549433781492,0.0
20,0.833478393315636,194.25549433781492,0.0
21,0.8751523129814178,194.25549433781492,0.0
22,0.9168262326471996,194.25549433781492,0.0
23,0.9585001523129814,194.25549433781492,0.0
24,1.0001740719787633,194.25549433781492,0.0
25,1.041847991644545,194.25549433781492,0.0
26,1.0835219113103267,194.25549433781492,0.0
27,1.1251958309761083,194.25549433781492,0.0
28,1.1668697506418904,194.25549433781492,0.0
29,1.2085436703076722,194.25549433781492,0.0
30,1.250217589973454,194.25549433781492,0.0
31,1.2918915096392358,194.25549433781492,0.0
32,1.3335654293050176,194.25549433781492,0.0
33,1.3752393489707997,194.25549433781492,0.0
34,1.416913268636581,194.25549433781492,0.0
35,1.458587188302363,194.25549433781492,0.0
36,1.5002611079681447,194.25549433781492,0.0
37,1.5419350276339263,194.25549433781492,0.0
38,1.5836089472997084,194.25549433781492,0.0
39,1.6252828669654902,194.25549433781492,0.0
40,1.666956786631272,194.25549433781492,0.0
41,1.7086307062970538,194.25549433781492,0.0
42,1.7503046259628356,194.25549433781492,0.0
43,1.7919785456286177,217.11101398601332,2.084058696372042
44,1.833652465294399,234.29532980752086,2.084058696372042
45,1.875326384960181,133.53746278135884,0.0
46,1.9170003046259627,138.59753364616301,2.961110088917124e-16
47,1.9586742242917443,229.27210326294733,2.084058696372043
48,2.0003481439575266,384.88601865968394,6.252176089116128
49,2.042022063623308,700.0249441720367,12.504352178232256
50,2.08369598328909,927.7151035762304,20.840586963720426
51,2.125369902954872,991.3758288830279,31.26088044558064
52,2.167043822620653,1045.2945786055952,42.92957795199955
53,2.2087177422864355,1077.240836190174,54.598275458418456
54,2.250391661952217,1208.7827834549446,66.26697296483736
55,2.292065581617999,1156.6400761104094,77.93567047125627
56,2.3337395012837807,1017.4410852819024,87.52030928130314
57,2.3754134209495628,785.0439529952446,95.02088939497796
58,2.4170873406153444,698.3822456840014,100.43741081228073
59,2.458761260281126,658.9230743621592,107.93799092595555
60,2.500435179946908,680.0429550917811,117.52262973600241
61,2.5421090996126896,776.3995993020627,129.19132724242132
62,2.583783019278472,713.3986013985992,138.7759660524682
63,2.625456938944253,597.3686327100615,146.27654616614302
