frame,t,cx,x
0,0.0,443.88873626373726,1312.0
1,0.0416739196657818,723.3228021978034,1312.0
2,0.0833478393315636,951.9158341658353,1312.0
3,0.1250217589973454,1129.6678321678335,1312.0
4,0.1666956786631272,1256.5787962037975,1312.0
5,0.208369598328909,1332.6487262737278,1312.0
6,0.2500435179946908,1357.877622377618,1309.915941303628
7,0.2917174376604726,1319.4991258741218,1305.7478239108839
8,0.3333913573262544,1204.8776223776185,1299.4956478217678
9,0.3750652769920362,1014.0410839160807,1291.1594130362796
10,0.416739196657818,899.4930069930042,1280.7391195544194
11,0.4584131163235997,803.9991258741234,1269.0704220480004
12,0.5000870359893816,670.4731966031994,1257.4017245415814
13,0.5417609556551634,498.8394553444587,1245.7330270351624
14,0.5834348753209452,498.9172499863403,1234.0643295287434
15,0.625108794986727,600.6273270186826,1222.3956320223244
16,0.6667827146525088,804.0233000641911,1212.8109932122775
17,0.7084566343182905,956.5722442840333,1205.3104130986026
18,0.7501305539840724,1115.6456606137967,1199.8938916812997
19,0.7918044736498542,1268.2330663721004,1196.5614289603689
20,0.833478393315636,1401.6736223981054,1195.31302493581
21,0.8751523129814178,1503.2680279925107,1196.1486796076233
22,0.9168262326471996,1560.3169824560157,1199.0683929758086
23,0.9585001523129814,1560.1211850893199,1199.9040476476218
24,1.0001740719787633,1489.9813351931227,1198.655643623063
25,1.041847991644545,1489.785537826427,1199.4912982948763
26,1.0835219113103267,1489.614215130568,1202.4110116630616
27,1.1251958309761083,1489.4836835527708,1207.414783727619
28,1.1668697506418904,1489.4102595402599,1214.5026144885483
29,1.2085436703076722,1489.4155383908326,1219.5063865531056
30,1.250217589973454,1489.4208172414053,1222.4260999212909
31,1.2918915096392358,1489.4260960919778,1223.2617545931041
32,1.3335654293050176,1489.4313749425505,1222.0133505685453
33,1.3752393489707997,1489.4366537931232,1218.6808878476145
34,1.416913268636581,1489.441932643696,1215.8723335310524
35,1.458587188302363,1489.4472114942687,1215.1478379108623
36,1.5002611079681447,1489.4524903448414,1215.882891232197
37,1.5419350276339263,1489.457769195414,1215.8881700827696
38,1.5836089472997084,1489.4630480459866,1215.8934489333428
39,1.6252828669654902,1489.4683268965593,1215.8987277839155
40,1.666956786631272,1489.473605747132,1215.9040066344883
41,1.7086307062970538,1489.4788845977048,1215.909285485061
42,1.7503046259628356,1489.4841634482775,1215.9145643356333
43,1.7919785456286177,1489.48944229885,1215.9198431862055
44,1.833652465294399,1489.4947211494227,1215.9251220367792
45,1.875326384960181,1489.4999999999955,1216.0964276383556
46,1.9170003046259627,1489.5629370629324,1216.1743687900616
47,1.9586742242917443,1489.573426573422,1216.1043128806923
48,2.0003481439575266,1489.608391608387,1216.3305855780773
49,2.042022063623308,1489.6853189535027,1216.5504633454748
50,2.08369598328909,1489.7699281919206,1216.5471825072186
51,2.125369902954872,1489.8163328370802,1216.3775932823269
52,2.167043822620653,1489.8259311489246,1216.1792502996655
53,2.2087177422864355,1489.8001213873972,1215.9314072364277
54,2.250391661952217,1489.7326113827532,1215.6720610883667
55,2.292065581617999,1489.6401802543112,1215.436109269779
56,2.3337395012837807,1489.5228280020715,1215.6585088465467
57,2.3754134209495628,1489.5483867938656,1217.9649671196864
58,2.4170873406153444,1563.678395091232,1222.3554840891982
59,2.458761260281126,1489.2974682787867,1224.6619423623379
60,2.500435179946908,1428.594417545341,1224.8843419391055
61,2.5421090996126896,1381.5552568769078,1223.0226828195011
62,2.583783019278472,1348.069855803372,1219.0769650035247
63,2.625456938944253,1328.0355873374633,1213.0471884911763
64,2.6671308586100357,1321.4692280375834,1204.9333532824558
65,2.708804778275817,1328.353064903842,1194.7354593773632
66,2.750478697941599,1348.7171682077646,1186.6216241686427
67,2.7921526176073805,1382.4930027248101,1180.5918476562942
68,2.833826537273162,1429.6728780252906,1176.6461298403178
69,2.875500456938944,1490.2567941092066,1174.7844707207134
70,2.917174376604726,1564.2447509765577,1175.006870297481
71,2.958848296270508,1489.762622753219,1177.3133285706208
72,3.000522215936289,1552.0236961524756,1181.7038455401325
73,3.0421961356020715,1551.7797194260768,1184.0103038132722
74,3.083870055267853,1500.6950282383584,1184.23270339004
75,3.125543974933635,1410.0551680984986,1182.3710442704355
76,3.1672178945994167,1289.8379969029952,1178.425326454459
77,3.2088918142651983,1154.0932416582407,1172.3955499421106
78,3.2505657339309804,1013.8904431749859,1164.2817147333901
79,3.292239653596762,880.2109537191297,1154.0838208282976
80,3.333913573262544,762.3624664520028,1142.4151233218786
81,3.3755874929283256,674.6421811830727,1130.7464258154596
82,3.417261412594108,628.1537262176281,1119.0777283090406
83,3.4589353322598893,633.8376609962284,1107.4090308026216
84,3.5006092519256717,702.7709085957965,1095.7403332962026
85,3.542283171591453,709.8555669184309,1084.0716357897836
86,3.583957091257235,717.0636639361593,1072.4029382833646
87,3.625631010923017,723.4056891594712,1060.7342407769456
88,3.667304930588798,728.0844397911636,1049.0655432705266
89,3.70897885025458,731.3085386903114,1037.3968457641076
90,3.750652769920362,734.5584029617821,1025.7281482576886
91,3.792326689586144,738.0736608972061,1014.0594507512698
92,3.834000609251925,740.8407925692449,1002.3907532448509
93,3.875674528917708,745.7496461668192,990.722055738432
94,3.917348448583489,751.0629306606456,979.0533582320131
95,3.959022368249271,756.4862384929501,967.3846607255942
