clip_id,clip_name,clip_path,clip_rel,clip_stem,created_at_utc,duration_s,width,height,fps,sha1_64,tags,t_start_s,t_end_s,master_path,master_rel
daa4aed56c623a44:039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST,039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_Greenwood/039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.mp4,039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST,2025-10-24T17:00:27+00:00,20.000,1920,1080,30/1,daa4aed56c623a44,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_Greenwood/MASTER.mp4,out/games/2025-09-20__TSC_vs_Greenwood/MASTER.mp4
1f1dec072fe9f8a6:001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00,001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00.mp4,001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00,2025-10-24T16:12:03+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00,002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00.mp4,002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00,2025-10-24T16:12:09+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00,003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00.mp4,003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00,2025-10-24T16:12:15+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00,004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00.mp4,004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00,2025-10-24T16:12:23+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00,005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00.mp4,005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00,2025-10-24T16:12:30+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00,006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4,006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00,2025-10-24T16:12:37+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
b724efee28a48bc8:006__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_POST,006__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/006__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_POST.mp4,006__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_POST,2025-10-24T16:54:35+00:00,11.000,1920,1080,30/1,b724efee28a48bc8,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00,007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4,007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00,2025-10-24T16:12:43+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
3a909d6a7bb06c26:007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t529.00-t547.00_portrait_POST,007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t529.00-t547.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t529.00-t547.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t529.00-t547.00_portrait_POST.mp4,007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t529.00-t547.00_portrait_POST,2025-10-24T16:54:44+00:00,18.000,1920,1080,30/1,3a909d6a7bb06c26,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00,008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4,008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00,2025-10-24T16:12:49+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
f1912a183c7bbf06:008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_POST,008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_POST.mp4,008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_POST,2025-10-24T16:54:59+00:00,35.000,1920,1080,30/1,f1912a183c7bbf06,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00,009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4,009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00,2025-10-24T16:12:55+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
c7494f52253008ef:009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_POST,009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_POST.mp4,009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-t620.00_portrait_POST,2025-10-24T16:55:16+00:00,16.000,1920,1080,30/1,c7494f52253008ef,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00,010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4,010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00,2025-10-24T16:13:02+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
3808fbdbc0f50032:010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST,010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST.mp4,010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-t689.00_portrait_POST,2025-10-24T16:55:29+00:00,14.000,1920,1080,30/1,3808fbdbc0f50032,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00,011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4,011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00,2025-10-24T16:13:07+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
69f6a8bb1684a95f:011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST,011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST.mp4,011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST,2025-10-24T16:55:41+00:00,13.000,1920,1080,30/1,69f6a8bb1684a95f,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00,012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00,2025-10-24T16:13:14+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
6eb45e49fe387d69:012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-t757.00_portrait_POST,012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-t757.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-t757.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-t757.00_portrait_POST.mp4,012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-t757.00_portrait_POST,2025-10-24T16:55:51+00:00,11.000,1920,1080,30/1,6eb45e49fe387d69,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00,013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00,2025-10-24T16:13:19+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
37ddaed18bc0c980:013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST,013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4,013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST,2025-10-24T16:56:00+00:00,44.000,1920,1080,30/1,37ddaed18bc0c980,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00,014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00,2025-10-24T16:13:24+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
e7520130527c3436:014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST,014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4,014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST,2025-10-24T16:56:18+00:00,17.000,1920,1080,30/1,e7520130527c3436,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00,015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00,2025-10-24T16:13:32+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
03e2a6d6064a8fa3:015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST,015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST.mp4,015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST,2025-10-24T16:56:26+00:00,7.000,1920,1080,30/1,03e2a6d6064a8fa3,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00,016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00,2025-10-24T16:13:37+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
d17955d41b93d293:016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-t1022.00_portrait_POST,016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-t1022.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-t1022.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-t1022.00_portrait_POST.mp4,016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-t1022.00_portrait_POST,2025-10-24T16:56:35+00:00,23.000,1920,1080,30/1,d17955d41b93d293,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
b33757ff2a2b695a:017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST,017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST.mp4,017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST,2025-10-24T16:56:49+00:00,36.000,1920,1080,30/1,b33757ff2a2b695a,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
1f1dec072fe9f8a6:017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00,017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4,out/atomic_clips/2025-09-20__TSC_vs_RVFC/017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4,017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00,2025-10-24T16:13:42+00:00,,,,,1f1dec072fe9f8a6,,,,C:/Users/scott/soccer-video/out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4,out/games/2025-09-20__TSC_vs_RVFC/MASTER.mp4
