"index","date","status","atomic","master"
"135","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\135__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t767-t785.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\135__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t767.00-t785.00_portrait_FINAL\follow\stabilized.mp4"
"21","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\021__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\021__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"173","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\173__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088-t1124.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\173__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_FINAL\follow\stabilized.mp4"
"2","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13___vs_\002__2025-09-13___vs___SHOT__t0-t0.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\002__SHOT__t0.00-t0.00\transforms.json"
"222","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\222__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894-t2914.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\222__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_FINAL\follow\stabilized.mp4"
"82","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\082__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\082__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"73","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\073__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\073__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"144","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\144__2025-10-07__HOME_vs_AWAY__CROSS__t1541.10-t1547.90.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\144__1970-01-01__HOME_vs_AWAY__CROSS__t1541.10-t1547.90_portrait_FINAL\follow\stabilized.mp4"
"225","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\225__2025-09-20__TSC_vs_RVFC__CORNER__t2712-t2722.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\225__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_FINAL\follow\stabilized.mp4"
"84","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\084__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\084__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"204","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\204__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175-t2211.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\204__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_FINAL\follow\stabilized.mp4"
"153","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\153__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973-t987.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\153__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-t987.00_portrait_FINAL\follow\stabilized.mp4"
"66","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\066__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\066__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"188","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\188__2025-10-07__HOME_vs_AWAY__SHOT__t3028.10-t3059.70.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\188__1970-01-01__HOME_vs_AWAY__SHOT__t3028.10-t3059.70_portrait_FINAL\follow\stabilized.mp4"
"167","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\167__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\167__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\follow\stabilized.mp4"
"63","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\063__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\063__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"79","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\079__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\079__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"13","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\013__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\013__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"4","2025-09-13","MISSING: no master",".\out\atomic_clips\2025-09-13___vs_\004__2025-09-13___vs___PRESSURE__t640-t663.mp4",
"9","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\009__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\009__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"67","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\067__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\067__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"193","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\193__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402-t1421.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\193__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-t1421.00_portrait_FINAL\follow\stabilized.mp4"
"22","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\022__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\022__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"86","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\086__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\086__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"128","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\128__2025-10-07__HOME_vs_AWAY__DEFENSE__t699.30-t711.50.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\128__1970-01-01__HOME_vs_AWAY__DEFENSE__t699.30-t711.50_portrait_FINAL\follow\stabilized.mp4"
"211","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\211__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131-t2150.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\211__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_FINAL\follow\stabilized.mp4"
"30","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\030__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"151","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\151__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1198-t1222.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\151__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1198.00-t1222.00_portrait_FINAL\follow\stabilized.mp4"
"158","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\158__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821-t865.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\158__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_FINAL\follow\stabilized.mp4"
"3","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\003__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\003__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"36","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\036__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\036__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"161","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\161__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063-t1073.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\161__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-t1073.00_portrait_FINAL\follow\stabilized.mp4"
"131","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\131__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_GOAL__t674-t717.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\131__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_GOAL__t674.00-t717.00_portrait_FINAL\follow\stabilized.mp4"
"72","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\072__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\072__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"138","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\138__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565-t600.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\138__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t565.00-t600.00_portrait_FINAL\follow\stabilized.mp4"
"148","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\148__2025-10-07__HOME_vs_AWAY__SHOTS__t1655-t1670.30.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\148__1970-01-01__HOME_vs_AWAY__SHOTS__t1655.00-t1670.30_portrait_FINAL\follow\stabilized.mp4"
"194","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\194__2025-09-20__TSC_vs_Greenwood__GOAL__t1885-t1895.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\194__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_FINAL\follow\stabilized.mp4"
"145","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\145__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t821-t848.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\145__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t821.00-t848.00_portrait_FINAL\follow\stabilized.mp4"
"174","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\174__2025-10-07__HOME_vs_AWAY__SHOT__t2419.50-t2425.60.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\174__1970-01-01__HOME_vs_AWAY__SHOT__t2419.50-t2425.60_portrait_FINAL\follow\stabilized.mp4"
"91","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\091__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\091__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"59","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\059__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\059__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"4","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\004__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\004__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"70","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\070__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\070__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"20","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\020__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\020__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"176","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\176__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147-t1153.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\176__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-t1153.00_portrait_FINAL\follow\stabilized.mp4"
"105","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\105__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\105__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"5","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\005__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\005__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"226","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\226__2025-09-20__TSC_vs_RVFC__CORNER__t2765-t2783.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\226__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_FINAL\follow\stabilized.mp4"
"85","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\085__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\085__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"37","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\037__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"89","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\089__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\089__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"182","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\182__2025-09-20__TSC_vs_RVFC__SHOT__t1236-t1243.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\182__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_FINAL\follow\stabilized.mp4"
"112","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\112__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\112__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"43","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\043__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\043__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"140","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\140__2025-10-07__HOME_vs_AWAY__SHOT__t1420.40-t1438.20.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\140__1970-01-01__HOME_vs_AWAY__SHOT__t1420.40-t1438.20_portrait_FINAL\follow\stabilized.mp4"
"223","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\223__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485-t2506.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\223__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_FINAL\follow\stabilized.mp4"
